KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
MKRBTC-11,1635724800000,3955000,5936000,3866000,5360000,1966351260000,1638316799999,97469987686,180192,987842280000,48958617828,0,1357111730000,609239530000,1405000
RAMPBUSD-11,1635724800000,27120000,48000000,25950000,28600000,33100857700000000,1638316799999,11561251195430000,550727,16330083200000000,5712661645680000,0,27006526100000000,6094331600000000,1480000
SUSDUSDT-11,1635724800000,99400000,101700000,97700000,100900000,441445490000000,1638316799999,440914606192000,12441,248209640000000,248267857010000,0,473782640000000,-32337150000000,1500000
LSKUSDT-11,1635724800000,347600000,450000000,299200000,349100000,2688373670000000,1638316799999,9624059644040000,377732,1317951270000000,4725649752020000,0,3566949520000000,-878575850000000,1500000
AXSBIDR-11,1635724800000,196100000,238000000,173486700,197676200,5730265900000,1638316799999,11549912335387,40702,3070779800000,6183319902128,0,7719140900000,-1988875000000,1576200
ILVBTC-11,1635724800000,1629000,3308000,1591000,3245000,9135860300000,1638316799999,208478705397,307724,4146391100000,94543374761,0,5006916600000,4128943700000,1616000
LSKBUSD-11,1635724800000,347800000,451500000,290000000,349500000,225569340000000,1638316799999,809568007800000,64000,118223760000000,426217621920000,0,289053520000000,-63484180000000,1700000
ZENBNB-11,1635724800000,16750000,22260000,12440000,18660000,14692638000000,1638316799999,2485396418400,33029,7190492000000,1220146380300,0,10030240000000,4662398000000,1910000
ARDRUSDT-11,1635724800000,34150000,41850000,28950000,36310000,26136286800000000,1638316799999,8868942103170000,376361,13175447800000000,4475583587770000,0,33451581900000000,-7315295100000000,2160000
CHZGBP-11,1635724800000,30230000,44510000,29730000,32530000,3431562100000000,1638316799999,1215392016050000,41685,1667639700000000,590865498970000,0,4433482127000000,-1001920027000000,2300000
CHZEUR-11,1635724800000,36260000,52360000,35430000,38790000,19679819100000000,1638316799999,8308682915700000,208199,9793536700000000,4144972688720000,0,16525794952000000,3154024148000000,2530000
LPTBNB-11,1635724800000,5365000,16200000,4811000,8360000,85445171000000,1638316799999,8223044861930,88138,42190378000000,4054753757590,0,192274764000000,-106829593000000,2995000
ZECBNB-11,1635724800000,31970000,47900000,23850000,35510000,6100641600000,1638316799999,2140985766560,30223,2850677200000,1000510625950,0,3789417400000,2311224200000,3540000
HARDBUSD-11,1635724800000,101170000,138970000,88730000,106850000,2969020900000000,1638316799999,3234257210670000,170709,1483332100000000,1616597751450000,0,6063894400000000,-3094873500000000,5680000
ATABUSD-11,1635724800000,106940000,173950000,91500000,112890000,11160260800000000,1638316799999,14272474631720000,736458,5547859500000000,7116323246200000,0,9811219800000000,1349041000000000,5950000
POLYBUSD-11,1635724800000,70870000,94670000,59730000,76880000,11621701760000000,1638316799999,8997300512135000,383942,5771712720000000,4471560869805000,0,11056974460000000,564727300000000,6010000
FIDABUSD-11,1635724800000,815700000,12004700000,716300000,822600000,642761320000000,1638316799999,10762359713920000,376572,285054580000000,4749758518010000,0,362889500000000,279871820000000,6900000
OXTUSDT-11,1635724800000,42600000,78610000,41210000,49550000,135168042649000000,1638316799999,81241077791242900,2674992,67221020760000000,40383339428061800,0,127900807432000000,7267235217000000,6950000
AVAXBNB-11,1635724800000,12255000,25636000,11611000,19347000,212808786000000,1638316799999,37376245465290,443620,105219769000000,18438849170670,0,94159793000000,118648993000000,7092000
MINABUSD-11,1635724800000,446500000,668000000,408300000,453800000,8661886590000000,1638316799999,44140947395290000,1300739,4266643540000000,21813558216620000,0,3771785920000000,4890100670000000,7300000
AUDIOBUSD-11,1635724800000,222400000,398000000,200800000,229700000,6810504948000000,1638316799999,18128718858844200,797965,3377177758000000,9027643356714200,0,3964178249000000,2846326699000000,7300000
AERGOBUSD-11,1635724800000,31790000,51490000,28450000,40130000,17524542500000000,1638316799999,6639399533870000,306443,9095976900000000,3452634643170000,0,17859061600000000,-334519100000000,8340000
EGLDBNB-11,1635724800000,51720000,100120000,47090000,60440000,18626845000000,1638316799999,12122217340000,168282,8925208000000,5801442194400,0,9649564000000,8977281000000,8720000
FIDAUSDT-11,1635724800000,812400000,10736500000,715400000,821800000,2104380450000000,1638316799999,33777550246020000,852747,998467400000000,15688661455250000,0,1032330490000000,1072049960000000,9400000
ALICEBIDR-11,1635724800000,19524500,41099900,16500100,29120000,143845000000000,1638316799999,34547447543373,99980,69952339000000,16913339715400,0,98015323000000,45829677000000,9595500
CHZBRL-11,1635724800000,237800000,328700000,231100000,248500000,12842466200000000,1638316799999,34898581855400000,170733,6104411200000000,16646975375400000,0,15110242991000000,-2267776791000000,10700000
YFIDOWNUSDT-11,1635724800000,73100000,98550000,55170000,84490000,1192047602000000,1638316799999,867077475036900,81192,616084015000000,449497587092800,0,1416412000000000,-224364398000000,11390000
PNTUSDT-11,1635724800000,112360000,187530000,89350000,123840000,25190872607000000,1638316799999,33285474357459800,1124260,12741302307000000,16918116395999800,0,17617044500000000,7573828107000000,11480000
SOLBIDR-11,1635724800000,287708100,372723800,263243600,300000000,11212338800000,1638316799999,36445649742052,102971,5890661360000,19235226693305,0,11915167150000,-702828350000,12291900
ORNUSDT-11,1635724800000,779900000,959000000,656000000,793300000,2557874549200000,1638316799999,20510756642083200,667897,1260917570000000,10135332131460000,0,2140333530000000,417541019200000,13400000
ORNBUSD-11,1635724800000,780700000,967000000,656600000,794500000,251645170000000,1638316799999,2035602540130000,135020,127196930000000,1035057136600000,0,266740390000000,-15095220000000,13800000
LITUSDT-11,1635724800000,511800000,778000000,385700000,526700000,17021952177000000,1638316799999,93076121564253000,8568496,8505264205000000,46582678102008000,0,8663035020000000,8358917157000000,14900000
LITBUSD-11,1635724800000,510800000,776900000,385600000,526000000,2199721106000000,1638316799999,11929479347171800,582879,1072946264000000,5835080082421800,0,1525154110000000,674566996000000,15200000
IDEXBUSD-11,1635724800000,24226000,48759000,23381000,40500000,137595644800000000,1638316799999,45357158181755200,2052617,68462170450000000,22596908695585800,0,139638553620000000,-2042908820000000,16274000
LTCUPUSDT-11,1635724800000,412200000,1024600000,316400000,429000000,1909550550000000,1638316799999,10747604355189000,368613,989112411000000,5563190127142000,0,1364733751000000,544816799000000,16800000
XTZDOWNUSDT-11,1635724800000,216400000,427000000,181300000,237900000,582204435000000,1638316799999,1478697526262000,142784,293936655000000,746736862115000,0,2125475781000000,-1543271346000000,21500000
CTSIBUSD-11,1635724800000,77850000,173000000,73740000,99960000,31602036560000000,1638316799999,37416309104016400,1267780,16036358670000000,19009539837957400,0,21769583360000000,9832453200000000,22110000
QTUMUSDT-11,1635724800000,1584600000,1930000000,1327400000,1606800000,8585694202600000,1638316799999,139807561372779000,5085622,4311825162800000,70260588097310400,0,8334528162000000,251166040600000,22200000
QTUMBUSD-11,1635724800000,1585500000,1922900000,1328700000,1608000000,865007508300000,1638316799999,14248623883974100,1314431,432390391300000,7136427005809100,0,704702310000000,160305198300000,22500000
SFPBUSD-11,1635724800000,170000000,259720000,122560000,196780000,10709039600000000,1638316799999,20882670289100000,568157,5471884900000000,10707050813440000,0,20266653550000000,-9557613950000000,26780000
RAYUSDT-11,1635724800000,1060800000,1344300000,904300000,1087900000,3619440480000000,1638316799999,40773179850720000,1379077,1776351160000000,20007100571520000,0,3971322050000000,-351881570000000,27100000
TOMOBUSD-11,1635724800000,260700000,381700000,237000000,288500000,708279340000000,1638316799999,2153608595420000,152222,361797850000000,1101916164670000,0,696238710000000,12040630000000,27800000
TOMOUSDT-11,1635724800000,260500000,386000000,236000000,288800000,8525073140000000,1638316799999,26061164035110000,1144563,4329428600000000,13250279805760000,0,7375865590000000,1149207550000000,28300000
TRIBEBUSD-11,1635724800000,89340000,152410000,88230000,119790000,3453020900000000,1638316799999,3954649493020000,166076,1708175300000000,1951611467870000,0,5180361700000000,-1727340800000000,30450000
TRIBEUSDT-11,1635724800000,89230000,152090000,88130000,119850000,20198052600000000,1638316799999,22921993046000000,553899,9266905500000000,10504393040590000,0,19654283700000000,543768900000000,30620000
RAYBUSD-11,1635724800000,1060200000,1345000000,908300000,1091200000,496450100000000,1638316799999,5679743458070000,223881,238235480000000,2716660419060000,0,629211070000000,-132760970000000,31000000
OCEANBUSD-11,1635724800000,88150000,140000000,75460000,128900000,11808599019000000,1638316799999,12421334171108800,443188,6074527418000000,6393133971785900,0,7309957900000000,4498641119000000,40750000
SYSUSDT-11,1635724800000,32100000,80660000,30950000,76140000,95222524800000000,1638316799999,47814035176070000,1727837,47092423800000000,23741244732430000,0,102874497600000000,-7651972800000000,44040000
BATBUSD-11,1635724800000,99580000,193000000,93140000,145380000,17614544043000000,1638316799999,23117878076670000,973614,8869371038000000,11656450271823100,0,12742209498000000,4872334545000000,45800000
UNIDOWNUSDT-11,1635724800000,188600000,346800000,133700000,237000000,1087071402000000,1638316799999,2251244447915000,137653,576197983000000,1190370918056000,0,1242332744000000,-155261342000000,48400000
GHSTBUSD-11,1635724800000,232800000,333300000,212000000,285000000,2723197535000000,1638316799999,6954774195570500,228309,1336595310000000,3424110277676500,0,5382566171000000,-2659368636000000,52200000
GHSTUSDT-11,1635724800000,232900000,340000000,212400000,285900000,10031794860000000,1638316799999,25886997859430000,515193,4964961290000000,12893772081100000,0,8333533610000000,1698261250000000,53000000
DEGOBUSD-11,1635724800000,922000000,1443000000,733000000,979000000,783147244700000,1638316799999,8226228444969100,494929,386244962600000,4071563302434100,0,747763627000000,35383617700000,57000000
CRVBUSD-11,1635724800000,443200000,640000000,328300000,502700000,5471662709500000,1638316799999,25139817543024100,851185,2757129854900000,12733643563828200,0,6576678786200000,-1105016076700000,59500000
CRVUSDT-11,1635724800000,442200000,639900000,326000000,501700000,60460851857000000,1638316799999,278178959795345000,8980208,29817759625000000,137290289771618000,0,63450607553100000,-2989755696100000,59500000
DEGOUSDT-11,1635724800000,920000000,1444000000,731000000,980000000,3663089432000000,1638316799999,38191948360047000,1064809,1776282828100000,18565288279477000,0,2547268652000000,1115820780000000,60000000
UNFIUSDT-11,1635724800000,1154600000,1379000000,878000000,1225100000,2792332090000000,1638316799999,32148747506680000,988303,1406368040000000,16213706476130000,0,2943881220000000,-151549130000000,70500000
UNFIBUSD-11,1635724800000,1156600000,1380500000,878100000,1228500000,233578980000000,1638316799999,2703087242370000,148410,118579730000000,1373392041630000,0,353396630000000,-119817650000000,71900000
BADGERBUSD-11,1635724800000,2565000000,5700000000,2284000000,2637000000,257081390400000,1638316799999,9490393535209500,406114,127953193800000,4740661212071500,0,368798199500000,-111716809100000,72000000
ENJGBP-11,1635724800000,186200000,363300000,173650000,260260000,863120932000000,1638316799999,2151840613618500,46268,451795262000000,1131941582107500,0,958067677000000,-94946745000000,74060000
BADGERUSDT-11,1635724800000,2560000000,5691500000,2277000000,2637000000,1134261625100000,1638316799999,39722889429306200,1104059,580991280100000,20442713540952200,0,1525729969300000,-391468344200000,77000000
AVAXBIDR-11,1635724800000,91732400,210774700,88901400,173198600,7476748000000,1638316799999,10695140243015,28802,3288176000000,4714346005333,0,23451814000000,-15975066000000,81466200
YGGBUSD-11,1635724800000,678900000,1151000000,560200000,760600000,2274038490000000,1638316799999,18257283421770000,725599,1104106920000000,8872602746890000,0,1964106380000000,309932110000000,81700000
YGGUSDT-11,1635724800000,678700000,1150000000,560000000,761600000,11927879470000000,1638316799999,96031788964000000,2270732,5669222120000000,45694806529950000,0,7462335140000000,4465544330000000,82900000
SUPERBUSD-11,1635724800000,99270000,220000000,94090000,183450000,13957325854800000,1638316799999,22776933760263000,1188033,6918419096100000,11312859668520300,0,18951008868800000,-4993683014000000,84180000
ANTBUSD-11,1635724800000,468600000,899800000,420900000,553200000,1349291083000000,1638316799999,8711153468495400,385567,680925853000000,4391016933225400,0,300121880000000,1049169203000000,84600000
ANTUSDT-11,1635724800000,469300000,900000000,420100000,555000000,8027890204000000,1638316799999,50072050816970900,4617224,3925280664000000,24508659830136900,0,1925366550000000,6102523654000000,85700000
ENJEUR-11,1635724800000,223900000,432100000,206800000,309700000,2897629415200000,1638316799999,8628863387383000,217356,1444262374200000,4309713304378300,0,2331451620700000,566177794500000,85800000
XLMTRY-11,1635724800000,357000000,457500000,341500000,445700000,16378319635000000,1638316799999,63767298643334000,214031,8073486473000000,31490645048105000,0,22707676738000000,-6329357103000000,88700000
ENJBUSD-11,1635724800000,258200000,484600000,237600000,350700000,23226234193000000,1638316799999,78157642980227300,3046577,11475070683000000,38685115128261300,0,14747660212000000,8478573981000000,92500000
STXBUSD-11,1635724800000,183800000,283000000,157400000,277900000,2174890290000000,1638316799999,4764275137050000,243420,1105260430000000,2430547348540000,0,6744566490000000,-4569676200000000,94100000
ARPARUB-11,1635724800000,970500000,1980800000,944000000,1070700000,11258990600000000,1638316799999,154478096776700000,84427,5471293900000000,75774861752500000,0,17066172800000000,-5807182200000000,100200000
KP3RBNB-11,1635724800000,69670000,331180000,49470000,173200000,11729629100000,1638316799999,22519520624970,308289,5719675100000,10948419712390,0,2372341000000,9357288100000,103530000
ILVBNB-11,1635724800000,189800000,309000000,162400000,298100000,1620822400000,1638316799999,3594220612400,53107,767855500000,1706735474200,0,1412299400000,208523000000,108300000
BUSDUAH-11,1635724800000,2638000000,2768000000,2565000000,2749000000,1066121900000000,1638316799999,28493619880000000,59153,531268900000000,14210058990000000,0,2263720500000000,-1197598600000000,111000000
ERNBUSD-11,1635724800000,1193700000,1990000000,1180000000,1305000000,441182250000000,1638316799999,6765692378390000,339705,219204030000000,3371826125760000,0,787654350000000,-346472100000000,111300000
ERNUSDT-11,1635724800000,1191300000,1983800000,1177700000,1305000000,1839993450000000,1638316799999,28205199935180000,1021325,905683560000000,13911151662270000,0,2203235240000000,-363241790000000,113700000
USDTUAH-11,1635724800000,2636000000,2769000000,2471000000,2752000000,8065678240000000,1638316799999,214956358473500000,487762,3826508040000000,102069958681200000,0,17802692000000000,-9737013760000000,116000000
POLSBUSD-11,1635724800000,258000000,399200000,248000000,384700000,930090440000000,1638316799999,2970803051470000,205182,458868570000000,1469007502230000,0,5148553365000000,-4218462925000000,126700000
BNBBIDR-11,1635724800000,745767100,959665200,718554000,896025600,12921897300000,1638316799999,110852811468852,435708,6504894300000,55891626315812,0,12024518600000,897378700000,150258500
BNBIDRT-11,1635724800000,745924300,959506900,728216100,898181800,1002054000000,1638316799999,8540701504267,39809,796121400000,6806753196099,0,1331269500000,-329215500000,152257500
UMAUSDT-11,1635724800000,1136300000,2339000000,1100000000,1301500000,5244862374200000,1638316799999,91241221037242100,3107329,2651188236300000,46189864201391300,0,2128950490000000,3115911884200000,165200000
ADATRY-11,1635724800000,1884000000,2319000000,1830000000,2060000000,14982527010000000,1638316799999,306608853944800000,568869,7423121710000000,152272804505900000,0,15183762080000000,-201235070000000,176000000
CAKEAUD-11,1635724800000,2361000000,2825000000,2310000000,2561000000,61378861000000,1636707599999,1577062934750000,17972,29667862000000,770688940740000,0,23556985000000,37821876000000,200000000
GRTTRY-11,1635724800000,999500000,1416100000,885700000,1224200000,11942080100000000,1638316799999,132055979400700000,353073,5762890100000000,63849054937900000,0,18051388600000000,-6109308500000000,224700000
XRPTRY-11,1635724800000,1067200000,1350400000,1024500000,1323900000,20396512709000000,1638316799999,244381247372883000,476932,10278764481000000,123330062611849000,0,30377404200000000,-9980891491000000,256700000
INJUSDT-11,1635724800000,1085000000,1487800000,1043000000,1351500000,2965269690000000,1638316799999,37101678581340000,959267,1491802330000000,18705443909170000,0,2032831760000000,932437930000000,266500000
INJBUSD-11,1635724800000,1087000000,1487800000,1046000000,1356000000,621074070000000,1638316799999,7785444902630000,318423,305382850000000,3843456110270000,0,545268610000000,75805460000000,269000000
DEXEUSDT-11,1635724800000,1220000000,2065000000,1128000000,1493000000,1522097767000000,1638316799999,22861383392380000,1045248,752560014000000,11356214921600000,0,914565164000000,607532603000000,273000000
DEXEBUSD-11,1635724800000,1221000000,2061000000,1130000000,1498000000,573067678000000,1638316799999,8651881531360000,533991,280673473000000,4257543731040000,0,382033803000000,191033875000000,277000000
ONTTRY-11,1635724800000,998400000,1410000000,933300000,1300000000,6653069666000000,1638316799999,74297955320996000,200578,3380474866000000,37825875323196000,0,11056219400000000,-4403149734000000,301600000
BUSDRUB-11,1635724800000,7090000000,7660000000,7063000000,7401000000,5102771710000000,1638316799999,373086606251590000,128745,2572489710000000,188406187950190000,0,4500210040000000,602561670000000,311000000
USDTRUB-11,1635724800000,7096000000,7672000000,7065000000,7408000000,18885578920000000,1638316799999,1375299981918900000,592984,9471087020000000,690154916557900000,0,14192494030000000,4693084890000000,312000000
FXSBUSD-11,1635724800000,1392800000,2749900000,1340900000,1783400000,830488415900000,1638316799999,16292348034086800,434680,373208317600000,7314457659460200,0,3513660816100000,-2683172400200000,390600000
ARBUSD-11,1635724800000,5496000000,9124000000,5057000000,5928000000,421197742000000,1638316799999,29268797936900000,1095200,211008422000000,14648605446600000,0,316444174000000,104753568000000,432000000
ARUSDT-11,1635724800000,5488000000,9108000000,5050000000,5938000000,2925620338000000,1638316799999,198508630482953000,5183461,1477025012000000,100407594759753000,0,1414465420000000,1511154918000000,450000000
MATICTRY-11,1635724800000,1858000000,2454900000,1527200000,2367900000,6201629120000000,1638316799999,118630162114240000,255571,3077301210000000,58959735361420000,0,13904598170000000,-7702969050000000,509900000
MASKBUSD-11,1635724800000,1078000000,2260000000,990000000,1588800000,1266939713000000,1638316799999,19113198760935000,733271,633998863000000,9591806684595000,0,1307210630000000,-40270917000000,510800000
MASKUSDT-11,1635724800000,1076100000,2258100000,990000000,1590000000,10210692084000000,1638316799999,153771535123047000,4792480,5057672605000000,76250163077438000,0,7598725780000000,2611966304000000,513900000
ENJBRL-11,1635724800000,1465100000,2750000000,1360900000,1984600000,769122751000000,1638316799999,14352098700124000,94482,343830755000000,6407759504214000,0,762407613000000,6715138000000,519500000
ETHBIDR-11,1635724800000,6099598400,6935406400,5687075300,6652514000,1547506746000,1638316799999,97468332858570,145264,724044156000,45621744600934,0,1911877035000,-364370289000,552915600
SOLBUSD-11,1635724800000,20268000000,26000000000,18098000000,20857000000,1543200995500000,1638316799999,345042956005906000,6457561,774006019500000,173176718897026000,0,2721372546000000,-1178171550500000,589000000
SOLUSDT-11,1635724800000,20253000000,25990000000,18093000000,20853000000,6886129653400000,1638316799999,1538438239209380000,27409772,3390118504700000,757232462413706000,0,11460519661000000,-4574390007600000,600000000
SOLUSDC-11,1635724800000,20263000000,26066000000,18123000000,20873000000,63487882000000,1638316799999,14067220003510000,220865,30890565000000,6835383553450000,0,54391218000000,9096664000000,610000000
ALICEBUSD-11,1635724800000,1379000000,2868000000,1160000000,2027000000,3442196094000000,1638316799999,62077267284376300,2009773,1709427037000000,30865374105186300,0,2556339472000000,885856622000000,648000000
SXPTRY-11,1635724800000,2345000000,3188000000,2206000000,3016000000,6541787840000000,1638316799999,174753442566300000,419512,3218300350000000,86185106352800000,0,9409321960000000,-2867534120000000,671000000
SOLGBP-11,1635724800000,14752000000,19021000000,13739000000,15531000000,21038417000000,1638316799999,3467521822290000,68304,10333087000000,1709256650710000,0,29299678000000,-8261261000000,779000000
SOLEUR-11,1635724800000,17598000000,22639000000,16050000000,18397000000,144148746000000,1638316799999,28378813351920000,580959,72250310000000,14233110216010000,0,241892413000000,-97743667000000,799000000
MBOXBUSD-11,1635724800000,429000000,1463800000,380100000,1266000000,9097437310000000,1638316799999,64615043242960000,1984251,4563882870000000,32726042943430000,0,4700275700000000,4397161610000000,837000000
EOSTRY-11,1635724800000,4445000000,5427000000,4120000000,5312000000,1496059973000000,1638316799999,71904845316890000,147236,751252193000000,36188367010890000,0,2577979070000000,-1081919097000000,867000000
GTCUSDT-11,1635724800000,852900000,2904300000,711600000,1728600000,7660041190000000,1638316799999,128190051074169000,3333716,3823790105000000,63913570023445000,0,3837641880000000,3822399310000000,875700000
GTCBUSD-11,1635724800000,849200000,2900000000,712800000,1727200000,812100785000000,1638316799999,15081491295356000,503249,409087509000000,7606185954114000,0,539834790000000,272265995000000,878000000
AXSAUD-11,1635724800000,18401000000,22576000000,16678000000,19355000000,6989538000000,1638316799999,1369888106800000,32133,3413655000000,670993026490000,0,10427865000000,-3438327000000,954000000

