KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
ICPUSDT-10,1633046400000,4510000000,5724000000,3746000000,4496000000,6752284638000000,1635724799999,313515445741320000,7050478,3389013421000000,157363088713020000,0,6606838563000000,145446075000000,-14000000
GHSTETH-10,1633046400000,52440,71460,41570,54390,755621110000000,1635724799999,382467158981,36417,338899000000000,172866681858,0,604035470000000,151585640000000,1950
KNCETH-10,1633046400000,49600,53900,36170,46330,639780440000000,1635724799999,284073051716,24729,191013110000000,85670695044,0,481650010000000,158130430000000,-3270
DREPBTC-10,1633046400000,1240,1567,960,1059,2748528580000000,1635724799999,32394292780,63064,1408277980000000,16873203755,0,2570092470000000,178436110000000,-181
BURGERBNB-10,1633046400000,848000,1500000,728000,743000,401265320000000,1635724799999,4052600137000,62268,189627890000000,1918395133200,0,220976600000000,180288720000000,-105000
BAKEBTC-10,1633046400000,3914,4257,2933,3268,3309150080000000,1635724799999,115209226017,169302,1672353440000000,58224635385,0,3119781250000000,189368830000000,-646
AUCTIONBTC-10,1633046400000,53390,101970,42780,59070,293358083000000,1635724799999,189786584660,361716,152958125000000,99849650363,0,101029673000000,192328410000000,5680
CTKBTC-10,1633046400000,3443,4442,2891,3182,1373859890000000,1635724799999,47432511048,128388,710991270000000,24558663241,0,1168295530000000,205564360000000,-261
FLMBUSD-10,1633046400000,43530000,60360000,42870000,52970000,3781745500000000,1635724799999,1938979411510000,101052,1810730600000000,928771182250000,0,3564205510000000,217539990000000,9440000
VGXETH-10,1633046400000,82300,84300,46900,69800,838678210000000,1635724799999,536083513890,75798,386429970000000,248678027500,0,614258740000000,224419470000000,-12500
NULSUSDT-10,1633046400000,47210000,75600000,43460000,56450000,19521218769000000,1635724799999,10961425889595800,502310,9978146153000000,5611812220883000,0,19295440521000000,225778248000000,9240000
ZRXETH-10,1633046400000,30560,39950,22510,27750,879149600000000,1635724799999,248849385408,30606,477879600000000,134583669592,0,650978700000000,228170900000000,-2810
USDPUSDT-10,1633046400000,99990000,109000000,99850000,99920000,7087138663000000,1635724799999,7087808627805700,45815,3374991008000000,3375578873332300,0,6854816086000000,232322577000000,-70000
OAXBTC-10,1633046400000,378,645,345,440,9530571900000000,1635724799999,43697720595,119380,4587154200000000,21121349304,0,9294665700000000,235906200000000,62
AXSBTC-10,1633046400000,170300,326200,167400,225400,706590196000000,1635724799999,1649102056869,1074147,358367052000000,836538006530,0,466129276000000,240460920000000,55100
RLCBTC-10,1633046400000,7937,8537,6236,7164,2038054570000000,1635724799999,146728810050,254354,900002980000000,65452329682,0,1790009460000000,248045110000000,-773
STEEMBTC-10,1633046400000,1069,1531,850,1011,4821376000000000,1635724799999,53911628015,111273,2292929700000000,25716217238,0,4571758600000000,249617400000000,-58
BTCSTBTC-10,1633046400000,34570,165490,32630,60690,447413338000000,1635724799999,371071554753,544368,231735551000000,191185198478,0,167320233000000,280093105000000,26120
FLMBTC-10,1633046400000,990,1089,749,861,3959936900000000,1635724799999,34358057257,52676,1900341700000000,16490507927,0,3652862200000000,307074700000000,-129
DODOBTC-10,1633046400000,2698,3314,2094,2818,2525853390000000,1635724799999,66166221569,121576,1360861930000000,35660305476,0,2207969270000000,317884120000000,120
LSKBTC-10,1633046400000,6870,7178,5090,5674,1308796971000000,1635724799999,77964938087,105388,699261105000000,41863837891,0,989539240000000,319257731000000,-1196
MDABTC-10,1633046400000,1421,1584,1150,1184,3569588900000000,1635724799999,46058679666,109527,1740937900000000,22475221713,0,3249175700000000,320413200000000,-237
HIVEBTC-10,1633046400000,1367,3056,1137,1346,7983713000000000,1635724799999,139628763399,207010,3977596600000000,69865276730,0,7659893000000000,323820000000000,-21
BUSDBIDR-10,1633046400000,1431700,1433500,1390100,1420100,12199983393000000,1635724799999,172934602348669,349535,5924114980000000,84027755931720,0,11856964020000000,343019373000000,-11600
EPSBTC-10,1633046400000,1081,1236,796,826,9263226500000000,1635724799999,90305608679,170952,4444022790000000,43528081726,0,8878213510000000,385012990000000,-255
RUNEBTC-10,1633046400000,15930,24320,11180,24210,2621154140000000,1635724799999,444878248920,619528,1253244510000000,213759568249,0,2219301230000000,401852910000000,8280
FLOWBTC-10,1633046400000,36080,45110,18930,22800,838957490000000,1635724799999,218986132916,202990,412280867000000,107734824896,0,420214005000000,418743485000000,-13280
BELBTC-10,1633046400000,3791,6239,2886,4166,1720031210000000,1635724799999,73627609871,178028,883153000000000,37729856392,0,1291379690000000,428651520000000,375
ONTBTC-10,1633046400000,1774,2100,1351,1704,11336196005000000,1635724799999,191126946412,521787,5702425534000000,96328280608,0,10870430904000000,465765101000000,-70
GXSETH-10,1633046400000,17290,21670,14650,15300,1727680284000000,1635724799999,293878280109,134572,905830100000000,154037286834,0,1259226688000000,468453596000000,-1990
POLSBNB-10,1633046400000,402400,916200,396000,490200,795032092000000,1635724799999,4457763857360,63072,377388898000000,2106614473950,0,298842390000000,496189702000000,87800
PHABTC-10,1633046400000,1439,1974,1120,1241,4370815200000000,1635724799999,61007172618,155722,2201203600000000,30753317082,0,3870060900000000,500754300000000,-198
EZBTC-10,1633046400000,10616,21000,7416,7621,1079487986000000,1635724799999,125841723684,245575,524649158000000,62810159464,0,546505162000000,532982824000000,-2995
STXBNB-10,1633046400000,309200,627300,301000,351400,1812472170000000,1635724799999,8077396489220,63879,957264860000000,4238655612460,0,1275940940000000,536531230000000,42200
YGGBTC-10,1633046400000,14160,19000,8560,11080,973218420000000,1635724799999,124025471836,181439,496100040000000,62635572319,0,415681330000000,557537090000000,-3080
NASBTC-10,1633046400000,790,890,600,670,3630687012000000,1635724799999,26192001579,67418,1685417600000000,12288626910,0,3066357391000000,564329621000000,-120
FTMBIDR-10,1633046400000,1735600,4963900,1700000,4070000,755050520000000,1635724799999,23464752783270,96569,417738820000000,12767866027680,0,175260040000000,579790480000000,2334400
GBPUSDT-10,1633046400000,134100000,142100000,134100000,137400000,27329136852000000,1635724799999,37868218301551900,546564,13910885312000000,19277319247941900,0,26746690539000000,582446313000000,3300000
ALGOBIDR-10,1633046400000,2337300,2971800,2287600,2599200,706241645000000,1635724799999,18793814061483,41849,343810757000000,9222265642811,0,118995959000000,587245686000000,261900
GVTBTC-10,1633046400000,6894,7747,2617,2952,1196121415000000,1635724799999,55433864751,118077,664280848000000,31895587284,0,508973040000000,687148375000000,-3942
WRXBNB-10,1633046400000,271800,314400,245300,273100,2025648550000000,1635724799999,5576407606620,107135,1031877910000000,2843479215970,0,1322746550000000,702902000000000,1300
BCDBTC-10,1633046400000,3611,5460,3126,3209,3838044420000000,1635724799999,152273026749,258411,1854700410000000,73791854192,0,3122931660000000,715112760000000,-402
LRCBTC-10,1633046400000,834,1051,613,1031,20593467900000000,1635724799999,160692805249,273969,10262769600000000,80012298238,0,19873171600000000,720296300000000,197
XLMBUSD-10,1633046400000,27890000,42080000,27550000,37280000,71153268680000000,1635724799999,25437513557708400,735104,35900291580000000,12820823996978400,0,70416862620000000,736406060000000,9390000
SANDBNB-10,1633046400000,172300,463500,148700,300300,3617610800000000,1635724799999,8942447118200,91779,1939998500000000,4819061430200,0,2855528700000000,762082100000000,128000
SKLBUSD-10,1633046400000,29650000,49000000,27500000,34150000,21201809100000000,1635724799999,7703843193190000,281385,10472202300000000,3806683454830000,0,20425689140000000,776119960000000,4500000
ENJBNB-10,1633046400000,337700,665000,325100,491300,1254463830000000,1635724799999,5711599217660,68097,626254490000000,2839482195610,0,472808500000000,781655330000000,153600
NAVBTC-10,1633046400000,841,979,594,702,8894178500000000,1635724799999,70464305725,97233,5587843200000000,44619291920,0,8084984300000000,809194200000000,-139
TRIBEBNB-10,1633046400000,152200,212600,138100,170100,2595171700000000,1635724799999,4451507608000,20939,1271529800000000,2184528524500,0,1779628600000000,815543100000000,17900
ENJETH-10,1633046400000,43620,80300,40300,60130,2818679120000000,1635724799999,1442271211269,129776,1331411240000000,681739919626,0,1938459780000000,880219340000000,16510
SHIBBRL-10,1633046400000,3925,49769,3894,38292,1070793865199700,1635724799999,223270169786005000,1477953,535929333613400,110132541979233000,0,167130355135900,903663510063800,34367
SCRTETH-10,1633046400000,64380,258370,63080,198000,2089231172000000,1635724799999,3082647988372,358826,1099272470000000,1620589161133,0,1175246245000000,913984927000000,133620
SUPERBTC-10,1633046400000,1292,2040,1096,1618,7813618150000000,1635724799999,106797115922,215920,3899519140000000,53592951923,0,6888891070000000,924727080000000,326
DUSKBTC-10,1633046400000,315,378,251,286,10550199000000000,1635724799999,31615285591,91639,5415608900000000,16218206056,0,9599441700000000,950757300000000,-29
BEAMBTC-10,1633046400000,1241,1829,1021,1152,3914445759000000,1635724799999,53219067527,141166,1941753182000000,26516363940,0,2948654069000000,965791690000000,-89
BUSDVAI-10,1633046400000,108800000,120000000,84300000,114800000,2136952530000000,1635724799999,2187634445997800,22602,895476777000000,928255085967000,0,1141516729000000,995435801000000,6000000
XLMEUR-10,1633046400000,24150000,36180000,23840000,32380000,14287625300000000,1635724799999,4396106573200000,127168,7258817900000000,2235270598390000,0,13272854490000000,1014770810000000,8230000
COCOSBNB-10,1633046400000,142900,216800,123800,155200,1798860360000000,1635724799999,2765632290430,56592,902650250000000,1396639057750,0,780142860000000,1018717500000000,12300
TKOBIDR-10,1633046400000,2462021,3300000,2455001,2725091,3677746860000000,1635724799999,103040075473450,394473,2260965340000000,63429317473022,0,2656112240000000,1021634620000000,263070
BATETH-10,1633046400000,21070,35000,15980,23140,1700710700000000,1635724799999,405512960580,35379,861808300000000,204438003410,0,623171300000000,1077539400000000,2070
KLAYBNB-10,1633046400000,279600,1823200,274800,302900,1790929500000000,1635724799999,7081827615200,90699,852833600000000,3335328757800,0,584947000000000,1205982500000000,23300
VITEBTC-10,1633046400000,175,257,137,176,39573966000000000,1635724799999,69168882849,146740,18860828400000000,33148264867,0,38130166900000000,1443799100000000,1
YFIUPUSDT-10,1633046400000,17000000,31230000,16390000,19920000,7322214106000000,1635724799999,1684316802083300,126162,3652292769000000,840654372373600,0,5796666107000000,1525547999000000,2920000
NASETH-10,1633046400000,11470,13570,9280,9710,6924527900000000,1635724799999,736497660171,65583,3449415300000000,367094288520,0,5391571046000000,1532956854000000,-1760
GRTETH-10,1633046400000,21510,28570,18470,24290,4991719000000000,1635724799999,1125319632320,87474,2353609100000000,528062190350,0,3404529900000000,1587189100000000,2780
SXPBIDR-10,1633046400000,3124200,3792300,2505400,3468900,1744499998000000,1635724799999,58319605917402,35510,1349071240000000,45430211875720,0,153818291000000,1590681707000000,344700
POLSBTC-10,1633046400000,3546,6931,3422,4196,3733232649000000,1635724799999,168480621786,531012,2038503799000000,91225138187,0,2084662405000000,1648570244000000,650
BUSDDAI-10,1633046400000,99980000,100100000,99260000,100000000,11785701320000000,1635724799999,11782290038720000,56879,5977511050000000,5976120478981000,0,10131503590000000,1654197730000000,20000
USDTDAI-10,1633046400000,99960000,100550000,98910000,100050000,46127879990000000,1635724799999,46129344202658900,259424,23445359450000000,23448675889754000,0,44326270100000000,1801609890000000,90000
MDXUSDT-10,1633046400000,112900000,166000000,99800000,101000000,28869387950000000,1635724799999,37931021616640000,1819805,12083081840000000,15627521421320000,0,27011562853000000,1857825097000000,-11900000
XLMBNB-10,1633046400000,71940,90500,66280,71130,10022416900000000,1635724799999,7736376013180,115513,5318363500000000,4098184871860,0,8080419500000000,1941997400000000,-810
DATAETH-10,1633046400000,3793,6168,2955,3220,9885339000000000,1635724799999,407785733053,56763,4325361200000000,180230437270,0,7907959100000000,1977379900000000,-573
AUDBUSD-10,1633046400000,72210000,75400000,71850000,74960000,20252433500000000,1635724799999,14993400148570800,242595,7916542100000000,5853545219920800,0,18212312150000000,2040121350000000,2750000
EURBUSD-10,1633046400000,115700000,117600000,114900000,115200000,31728175720000000,1635724799999,36837400359330000,813818,17896758800000000,20788365074040000,0,29622601132000000,2105574588000000,-500000
KEEPBNB-10,1633046400000,92560,261250,85690,123940,3217077000000000,1635724799999,5828528295540,52412,1640784800000000,2984112907440,0,1057465700000000,2159611300000000,31380
1INCHBTC-10,1633046400000,5827,13495,4759,7460,6848212090000000,1635724799999,511780001673,621326,3520786020000000,265937491078,0,4639723130000000,2208488960000000,1633
GXSBTC-10,1633046400000,1186,1436,900,1068,4825279300000000,1635724799999,55371985650,107728,2820179300000000,32816804953,0,2380395900000000,2444883400000000,-118
DGBBNB-10,1633046400000,11490,14180,8700,10960,9430268700000000,1635724799999,1038760240680,16485,4517526300000000,498960893790,0,6958055900000000,2472212800000000,-530
KLAYBTC-10,1633046400000,2475,7899,2355,2590,3423526000000000,1635724799999,112726464298,220717,1738225160000000,57203807133,0,913924850000000,2509601150000000,115
CHZGBP-10,1633046400000,19590000,47530000,19250000,30350000,4433482127000000,1635724799999,1297722607484100,43196,2380185506000000,698522401819500,0,1893182668000000,2540299459000000,10760000
AAVEUPUSDT-10,1633046400000,62570000,179480000,55990000,67420000,10325106914000000,1635724799999,8129168605745100,394923,5230940915000000,4141695532862400,0,7730883594000000,2594223320000000,4850000
WAXPBNB-10,1633046400000,60630,117450,56690,75000,6594966500000000,1635724799999,4711091987380,60642,3114826600000000,2217313653470,0,3996985800000000,2597980700000000,14370
VGXBTC-10,1633046400000,5639,5803,3156,4877,6892134190000000,1635724799999,294808164754,1484370,3423541970000000,146846047982,0,4215038100000000,2677096090000000,-762
CTSIBTC-10,1633046400000,1334,1645,1021,1269,15378775600000000,1635724799999,197252763532,382429,7815536600000000,100490242666,0,12401522800000000,2977252800000000,-65
SKYBTC-10,1633046400000,2423,3815,1010,1123,4799058290000000,1635724799999,93426296595,277055,2399429270000000,47233647870,0,1784886130000000,3014172160000000,-1300
ZILBIDR-10,1633046400000,123000,178100,120400,159800,10459035300000000,1635724799999,15065727553700,88181,5623680300000000,8083045049900,0,7278663300000000,3180372000000000,36800
SXPDOWNUSDT-10,1633046400000,19780000,23950000,10850000,11940000,23946731461000000,1635724799999,3322441930599900,157854,12587097013000000,1750792639287400,0,20752201628000000,3194529833000000,-7840000
SCRTBTC-10,1633046400000,4418,17599,4339,13864,6126198210000000,1635724799999,607420845234,1266047,3014156760000000,300483210188,0,2904550360000000,3221647850000000,9446
DREPUSDT-10,1633046400000,54200000,96000000,51690000,64990000,12153685303500000,1635724799999,8409160817455500,399627,6113823503500000,4238051618305500,0,8867305445600000,3286379857900000,10790000
VETBNB-10,1633046400000,24750,30440,22680,25370,72962766100000000,1635724799999,19138331192200,215836,36683185500000000,9629982175400,0,69659502400000000,3303263700000000,620
STXBTC-10,1633046400000,2743,4750,2461,3011,8858231110000000,1635724799999,307508600000,452666,4504755310000000,156283065132,0,5469397320000000,3388833790000000,268
RIFUSDT-10,1633046400000,20830000,30420000,20580000,26830000,17862572738000000,1635724799999,4732308962381600,159037,9155497634000000,2423667606075400,0,14468742025000000,3393830713000000,6000000
RVNBUSD-10,1633046400000,9626000,13373000,9450000,12113000,43258836590000000,1635724799999,5016488205075900,257035,21433813360000000,2487099452116300,0,39703613670000000,3555222920000000,2487000
EVXBTC-10,1633046400000,1363,2094,989,1026,5678430200000000,1635724799999,77668007437,171931,3069103000000000,41720018572,0,2057522300000000,3620907900000000,-337
JSTBUSD-10,1633046400000,6390000,9696000,6344000,8721000,22569751500000000,1635724799999,1902473751660000,117197,11137779880000000,938461046986500,0,18851384640000000,3718366860000000,2331000
SFPBTC-10,1633046400000,2039,5467,1675,2764,5799263800000000,1635724799999,201815413914,235727,2985364400000000,103533596006,0,1771201000000000,4028062800000000,725
MANAETH-10,1633046400000,22960,116340,18110,67020,4995940800000000,1635724799999,2498536745869,207030,2471503400000000,1237712754840,0,932546800000000,4063394000000000,44060
SNMBTC-10,1633046400000,337,619,310,423,14524379160000000,1635724799999,64722256438,200160,7676343300000000,34464382200,0,10190538890000000,4333840270000000,86
STORJBTC-10,1633046400000,2493,4917,1887,3311,7655288200000000,1635724799999,250418956735,343814,3731550100000000,121639639257,0,3297130500000000,4358157700000000,818
BRDBTC-10,1633046400000,339,640,268,337,11877341600000000,1635724799999,47637866676,119999,6107160000000000,25096955350,0,7188929800000000,4688411800000000,-2
FILUPUSDT-10,1633046400000,100500000,200940000,48000000,90220000,9855385683000000,1635724799999,11234822250242500,453570,4938862987000000,5590727537118600,0,4964225085000000,4891160598000000,-10280000
USDTBIDR-10,1633046400000,1430800,1433500,1390400,1421800,29849451248000000,1635724799999,423236261787577,872923,14607749936000000,207135151188318,0,24854130579000000,4995320669000000,-9000
XLMETH-10,1633046400000,9280,11000,7840,8690,14905345900000000,1635724799999,1420556351695,95288,7795832900000000,743271830980,0,9880912200000000,5024433700000000,-590
DLTBTC-10,1633046400000,181,197,74,103,40064161400000000,1635724799999,56542594463,138199,19525807100000000,27633469089,0,35015060800000000,5049100600000000,-78
DATABTC-10,1633046400000,260,406,207,224,53621576700000000,1635724799999,150865092299,361360,25888841400000000,73609334215,0,48522827800000000,5098748900000000,-36
ENJBTC-10,1633046400000,2988,5628,2459,4211,11445776220000000,1635724799999,413937315948,672783,6067086720000000,219524348624,0,5960232990000000,5485543230000000,1223
NUBNB-10,1633046400000,70550,606990,60660,178920,12612165300000000,1635724799999,21445310345640,166673,6135111200000000,10388004639660,0,6905957000000000,5706208300000000,108370
WAXPBTC-10,1633046400000,534,1000,427,640,24145689100000000,1635724799999,146337710260,292315,11829159500000000,71853226857,0,18186391600000000,5959297500000000,106
ZILETH-10,1633046400000,2861,3122,2261,2621,36848908800000000,1635724799999,967306073745,81167,18036876100000000,473747350006,0,30778635700000000,6070273100000000,-240
MATICBTC-10,1633046400000,2572,3669,2032,3162,68464628320000000,1635724799999,1834480362299,2401567,34143884840000000,915186683806,0,62186817390000000,6277810930000000,590
WABIBTC-10,1633046400000,428,800,317,347,15106571600000000,1635724799999,65397846061,163037,7340494800000000,32310721583,0,8765449200000000,6341122400000000,-81
SXPUPUSDT-10,1633046400000,22241000,32394000,9554000,20132000,23424681955000000,1635724799999,5190239368005200,263019,11989025009000000,2655646492945520,0,17006977203000000,6417704752000000,-2109000
SCBNB-10,1633046400000,3767,5247,3378,3881,29945384700000000,1635724799999,1247140155764,21844,13879305600000000,580390469275,0,23389924100000000,6555460600000000,114
GXSUSDT-10,1633046400000,51900000,86800000,50860000,65670000,15325389000000000,1635724799999,9987590030002800,452435,8087699075000000,5273315289785800,0,8710326843000000,6615062157000000,13770000
CHZEUR-10,1633046400000,22560000,56910000,22310000,36290000,16525794952000000,1635724799999,5499770086254500,143251,8283056586000000,2753119429430900,0,9856167162000000,6669627790000000,13730000
HARDUSDT-10,1633046400000,91590000,122000000,88260000,100910000,38148781300000000,1635724799999,37801524240136300,766689,21095319800000000,20990101443896300,0,31394743753000000,6754037547000000,9320000
ADXBTC-10,1633046400000,961,3156,823,1494,27181578300000000,1635724799999,384525359329,672811,13439840700000000,190941863626,0,20235234400000000,6946343900000000,533
QSPBTC-10,1633046400000,96,153,83,94,44152179100000000,1635724799999,47894071424,138804,21641579200000000,23672147512,0,36663138400000000,7489040700000000,-2
TLMBTC-10,1633046400000,388,540,272,394,62860169470000000,1635724799999,240686283694,274661,31317531240000000,120048386116,0,55366292940000000,7493876530000000,6
ANKRBNB-10,1633046400000,20520,35380,17220,22940,12873972200000000,1635724799999,3095367086720,37386,6576319900000000,1596644384960,0,5001586200000000,7872386000000000,2420
NKNBTC-10,1633046400000,669,1205,568,706,19179164200000000,1635724799999,151796380564,358248,9739675200000000,77184134310,0,11245571000000000,7933593200000000,37
VIDTUSDT-10,1633046400000,89760000,142000000,80710000,98200000,37820971650000000,1635724799999,41133459314433000,1480376,18838344540000000,20559312978349000,0,29782885630000000,8038086020000000,8440000
TLMUSDT-10,1633046400000,17020000,33330000,15820000,24200000,789752683300000000,1635724799999,171962519831452000,3661033,392708972520000000,85803569435118000,0,781053422136000000,8699261164000000,7180000
POLYUSDT-10,1633046400000,67370000,108000000,58750000,70850000,41705145840000000,1635724799999,32617109142242000,1189944,21366597760000000,16706887908369000,0,32003890860000000,9701254980000000,3480000
SHIBEUR-10,1633046400000,624,7672,620,5825,11187358581945000,1635724799999,343480206639258000,3844739,5670980845286100,174601144860119000,0,1368992430927300,9818366151017700,5201
SCBTC-10,1633046400000,34,45,27,34,911260753300000000,1635724799999,308570615482,204578,474582874300000000,161668468057,0,901267630200000000,9993123100000000,0
DOGEBIDR-10,1633046400000,292600,481900,288900,397900,13788594600000000,1635724799999,52620416965602,193492,7002283400000000,26691578419602,0,3619065200000000,10169529400000000,105300
BATBTC-10,1633046400000,1442,2396,1042,1622,19175260300000000,1635724799999,307424613552,418762,9586171200000000,154612235096,0,8669426900000000,10505833400000000,180
CTSIBUSD-10,1633046400000,58440000,106480000,57820000,77850000,21769583360000000,1635724799999,17274531698826000,681135,10681722060000000,8489363696646000,0,10891540170000000,10878043190000000,19410000
SUSHIUPUSDT-10,1633046400000,4752000,6569000,3784000,4559000,231839085231000000,1635724799999,11951532358710900,814873,114010605753000000,5905872151032000,0,220907811655000000,10931273576000000,-193000
CHZBNB-10,1633046400000,67490,128640,62710,79500,23832931200000000,1635724799999,18601365464090,198295,12385928800000000,9641659227140,0,12848455700000000,10984475500000000,12010
USDCBUSD-10,1633046400000,100000000,100100000,99960000,100010000,207367187670000000,1635724799999,207371172075640000,271887,102540466175000000,102545045474321000,0,196147532446000000,11219655224000000,10000
FETBUSD-10,1633046400000,72460000,94750000,67300000,78110000,14300845400000000,1635724799999,11032671943350000,355013,7720459400000000,5941658808320000,0,3019904000000000,11280941400000000,5650000
KEEPBTC-10,1633046400000,827,2010,684,1061,18949874600000000,1635724799999,247746144452,315880,9485475800000000,125149492757,0,7529874900000000,11419999700000000,234
COSBTC-10,1633046400000,39,46,30,34,155729210300000000,1635724799999,60044321280,92971,84090970500000000,32838925662,0,144138269200000000,11590941100000000,-5
BEAMUSDT-10,1633046400000,54470000,101790000,53880000,70770000,28649552626000000,1635724799999,22721723222560700,1059794,14363172170000000,11418773469933400,0,16794159157000000,11855393469000000,16300000
DOGEGBP-10,1633046400000,15240000,24550000,15040000,20370000,33050460810000000,1635724799999,6267445686241300,149601,16590295060000000,3149102072301300,0,21130807880000000,11919652930000000,5130000
MFTBNB-10,1633046400000,2615,4893,2308,2586,74884873700000000,1635724799999,2271875584476,22674,32318413200000000,986106937437,0,62859000400000000,12025873300000000,-29
NUBTC-10,1633046400000,621,4649,484,1523,32660613284000000,1635724799999,622497320051,744382,16960527439000000,311600498564,0,20363938062000000,12296675222000000,902
AUDUSDT-10,1633046400000,72200000,75390000,71800000,74920000,112948465380000000,1635724799999,83473679404589200,963314,56775527980000000,41955322832299200,0,100345864620000000,12602600760000000,2720000
DFUSDT-10,1633046400000,20900000,29800000,16060000,18930000,69992566100000000,1635724799999,15369997038430000,488766,33301063600000000,7334844216460000,0,57307346000000000,12685220100000000,-1970000
WAXPBUSD-10,1633046400000,23400000,62340000,23390000,39180000,50585378100000000,1635724799999,17674038303930000,668235,24796381600000000,8708534286350000,0,37862615900000000,12722762200000000,15780000
XTZUPUSDT-10,1633046400000,6926000,17272000,3723000,5387000,101499322504000000,1635724799999,9202495685228080,401088,52402763574000000,4741144590376820,0,88414142607000000,13085179897000000,-1539000
ARPABNB-10,1633046400000,17980,39760,16230,26200,39595022400000000,1635724799999,10392301724410,158194,19155934800000000,5004592319190,0,25993317800000000,13601704600000000,8220
DOGEAUD-10,1633046400000,28310000,45150000,28000000,37410000,26627770060000000,1635724799999,9479791975386000,184422,12574862760000000,4477268110746000,0,12545455220000000,14082314840000000,9100000
DNTBTC-10,1633046400000,334,384,242,280,41636534200000000,1635724799999,122472575552,280468,20910398500000000,61768350515,0,26819410800000000,14817123400000000,-54
BTSUSDT-10,1633046400000,3951000,5894000,3892000,5091000,281127321240000000,1635724799999,13570139021468500,656756,142087895540000000,6862576361778200,0,265900453580000000,15226867660000000,1140000
OXTBTC-10,1633046400000,680,1120,549,695,24939228700000000,1635724799999,194910752401,311053,12415928300000000,97330977402,0,9347465900000000,15591762800000000,15
WABIBNB-10,1633046400000,48460,98000,39040,40710,22421052400000000,1635724799999,11687263549210,61429,10891616000000000,5675476468910,0,6375635500000000,16045416900000000,-7750
TVKUSDT-10,1633046400000,18130000,31000000,17120000,24910000,106211816200000000,1635724799999,22600940890070000,1159121,52795439300000000,11258258469950000,0,89948476200000000,16263340000000000,6780000
SANDBTC-10,1633046400000,1526,3920,1125,2565,32073738200000000,1635724799999,696292316902,724751,16384157300000000,357132849903,0,14914167100000000,17159571100000000,1039
IRISUSDT-10,1633046400000,10027000,13800000,9815000,11652000,131234677680000000,1635724799999,14961110277775100,732507,66732520680000000,7620468783685700,0,112503049160000000,18731628520000000,1625000
XLMBTC-10,1633046400000,636,691,532,608,104212387800000000,1635724799999,645246739776,716999,51212225200000000,317745304294,0,84743249200000000,19469138600000000,-28
SHIBTRY-10,1633046400000,6373,84299,6343,64223,25631301983316900,1635724799999,8038881913258960000,11808756,12701176577849800,3989213429519480000,0,5166603081234800,20464698902082100,57850
TCTUSDT-10,1633046400000,2513000,4550000,2476000,3462000,405247258000000000,1635724799999,13929620655045000,623861,201667476600000000,6935327559817000,0,381865085300000000,23382172700000000,949000
DUSKUSDT-10,1633046400000,13750000,21740000,13560000,17460000,63771597189000000,1635724799999,11124952284255500,516416,32724057954000000,5718111484555200,0,37563870912000000,26207726277000000,3710000
REQUSDT-10,1633046400000,18070000,35650000,17590000,20470000,81575396700000000,1635724799999,19421182939160000,730256,41078424900000000,9815079827080000,0,50212747000000000,31362649700000000,2400000
EURUSDT-10,1633046400000,115600000,117500000,114800000,115100000,113200118010000000,1635724799999,131337016393040000,1606752,51582870900000000,59864364172370000,0,81813201167000000,31386916843000000,-500000
MFTUSDT-10,1633046400000,1004800,1980000,1004700,1344900,1236388493800000000,1635724799999,16427678175981000,680598,616617393800000000,8192490218280900,0,1201234024300000000,35154469500000000,340100
BTTTUSD-10,1633046400000,317700,459100,307300,412500,140881222800000000,1635724799999,522285808534200,52974,75753272700000000,281053039911500,0,104832599400000000,36048623400000000,94800
SHIBBUSD-10,1633046400000,720,8872,717,6703,47450042668104000,1635724799999,1648275807860700000,23279626,23766538998166700,826775363893485000,0,10215543078331300,37234499589772700,5983
CTSIUSDT-10,1633046400000,58420000,106460000,57620000,77750000,85392425430000000,1635724799999,66043139078920600,2008999,43378327600000000,33569563522674600,0,47887257070000000,37505168360000000,19330000
MANABTC-10,1633046400000,1573,8079,1152,4706,48492170200000000,1635724799999,1676640490059,1536857,24856625800000000,863346627809,0,9342168100000000,39150002100000000,3133
DNTBUSD-10,1633046400000,14700000,24800000,13790000,17170000,47419882300000000,1635724799999,8638410449960000,420792,23181337900000000,4220045244440000,0,7515119950000000,39904762350000000,2470000
MBLBNB-10,1633046400000,2003,3930,1822,2033,126783866700000000,1635724799999,3088438825163,76010,63456704400000000,1540988261362,0,86477276900000000,40306589800000000,30
CHZBUSD-10,1633046400000,26200000,66000000,25780000,41760000,88525628288000000,1635724799999,34316777574069100,926301,45131084490000000,17502244522233300,0,47407667506000000,41117960782000000,15560000
CHZBTC-10,1633046400000,598,1064,474,681,104065664200000000,1635724799999,682738764969,849731,51919014600000000,341957398674,0,62027644600000000,42038019600000000,83
BTTBNB-10,1633046400000,819,1045,695,787,601427518500000000,1635724799999,4849376464227,146298,300151997400000000,2419068380226,0,556800133000000000,44627385500000000,-32
MDTBTC-10,1633046400000,86,120,64,78,114438271300000000,1635724799999,96218369111,113066,61774233000000000,52607165408,0,69310347300000000,45127924000000000,-8
GTOBTC-10,1633046400000,78,123,63,88,119678683100000000,1635724799999,98507087520,122084,57585764600000000,47484831737,0,70928744000000000,48749939100000000,10
